"No.","Time","Source","Destination","Protocol","Length","Info"
"2639","44.787927198","172.217.4.238","192.168.1.208","QUIC","638","Protected Payload (KP0)"
"2640","44.787927512","172.217.4.238","192.168.1.208","QUIC","1002","Protected Payload (KP0)"
"2641","44.787927615","172.217.4.238","192.168.1.208","QUIC","78","Protected Payload (KP0)"
"2642","44.787927724","172.217.4.238","192.168.1.208","QUIC","261","Protected Payload (KP0)"
"2643","44.788271000","192.168.1.208","172.217.4.238","QUIC","79","Protected Payload (KP0), DCID=78b69a1f36009c15"
"2644","44.791597673","192.168.1.208","172.217.4.238","QUIC","75","Protected Payload (KP0), DCID=78b69a1f36009c15"
"2645","44.803679417","172.217.4.238","192.168.1.208","QUIC","68","Protected Payload (KP0)"
"2646","44.803679945","142.250.190.78","192.168.1.208","QUIC","67","Protected Payload (KP0)"
"2647","44.987406567","192.168.1.208","142.250.190.78","QUIC","312","Protected Payload (KP0), DCID=e9e946a4370ee9a1"
"2648","45.001043882","142.250.190.78","192.168.1.208","QUIC","69","Protected Payload (KP0)"
"2649","45.004857617","192.168.1.208","172.217.4.238","QUIC","75","Protected Payload (KP0), DCID=78b69a1f36009c15"
"2650","45.018857070","172.217.4.238","192.168.1.208","QUIC","68","Protected Payload (KP0)"
"2651","45.027144327","192.168.1.208","142.250.190.78","QUIC","75","Protected Payload (KP0), DCID=e9e946a4370ee9a1"
"2652","45.033221325","142.250.190.78","192.168.1.208","QUIC","307","Protected Payload (KP0)"
"2653","45.033221563","142.250.190.78","192.168.1.208","QUIC","67","Protected Payload (KP0)"
"2654","45.033602177","192.168.1.208","142.250.190.78","QUIC","77","Protected Payload (KP0), DCID=e9e946a4370ee9a1"
"2655","45.049358218","192.168.1.208","172.217.4.238","QUIC","329","Protected Payload (KP0), DCID=78b69a1f36009c15"
"2656","45.059776639","192.168.1.208","142.250.190.78","QUIC","75","Protected Payload (KP0), DCID=e9e946a4370ee9a1"
"2657","45.062152452","172.217.4.238","192.168.1.208","QUIC","72","Protected Payload (KP0)"
"2658","45.065528489","192.168.1.208","172.217.4.238","QUIC","75","Protected Payload (KP0), DCID=78b69a1f36009c15"
"2659","45.070752805","142.250.190.78","192.168.1.208","QUIC","67","Protected Payload (KP0)"
"2660","45.103364504","192.168.1.208","172.217.0.14","QUIC","1388","Protected Payload (KP0), DCID=5e2613fec3a0e57f"
"2661","45.103399167","192.168.1.208","172.217.0.14","QUIC","739","Protected Payload (KP0), DCID=5e2613fec3a0e57f"
"2662","45.116631886","172.217.0.14","192.168.1.208","QUIC","70","Protected Payload (KP0)"
"2663","45.141771008","172.217.0.14","192.168.1.208","QUIC","67","Protected Payload (KP0)"
"2664","45.141945714","192.168.1.208","172.217.0.14","QUIC","75","Protected Payload (KP0), DCID=5e2613fec3a0e57f"
"2665","45.143915505","172.217.0.14","192.168.1.208","QUIC","580","Protected Payload (KP0)"
"2666","45.143915700","172.217.0.14","192.168.1.208","QUIC","289","Protected Payload (KP0)"
"2667","45.144170295","192.168.1.208","172.217.0.14","QUIC","77","Protected Payload (KP0), DCID=5e2613fec3a0e57f"
"2668","45.170387498","192.168.1.208","172.217.0.14","QUIC","75","Protected Payload (KP0), DCID=5e2613fec3a0e57f"
"2669","45.175752079","172.217.4.238","192.168.1.208","QUIC","425","Protected Payload (KP0)"
"2670","45.175752677","172.217.4.238","192.168.1.208","QUIC","984","Protected Payload (KP0)"
"2671","45.175752782","172.217.4.238","192.168.1.208","QUIC","78","Protected Payload (KP0)"
"2672","45.175752885","172.217.4.238","192.168.1.208","QUIC","170","Protected Payload (KP0)"
"2673","45.176282321","192.168.1.208","172.217.4.238","QUIC","79","Protected Payload (KP0), DCID=78b69a1f36009c15"
"2674","45.179513386","192.168.1.208","172.217.4.238","QUIC","75","Protected Payload (KP0), DCID=78b69a1f36009c15"
"2675","45.180113311","172.217.0.14","192.168.1.208","QUIC","67","Protected Payload (KP0)"
"2676","45.189379116","172.217.4.238","192.168.1.208","QUIC","68","Protected Payload (KP0)"
"2677","45.390914038","192.168.1.208","172.217.4.238","QUIC","75","Protected Payload (KP0), DCID=78b69a1f36009c15"
"2678","45.407336191","172.217.4.238","192.168.1.208","QUIC","68","Protected Payload (KP0)"
"2679","45.608046042","192.168.1.208","172.217.4.238","QUIC","75","Protected Payload (KP0), DCID=78b69a1f36009c15"
"2680","45.624292247","172.217.4.238","192.168.1.208","QUIC","68","Protected Payload (KP0)"
"2681","45.825944490","192.168.1.208","172.217.4.238","QUIC","75","Protected Payload (KP0), DCID=78b69a1f36009c15"
"2682","45.842391379","172.217.4.238","192.168.1.208","QUIC","68","Protected Payload (KP0)"
"2683","45.934597850","52.109.8.71","192.168.1.208","TCP","60","[TCP ACKed unseen segment] 443  >  59780 [RST, ACK] Seq=1 Ack=2 Win=0 Len=0"
"2684","46.043987969","192.168.1.208","172.217.4.238","QUIC","75","Protected Payload (KP0), DCID=78b69a1f36009c15"
"2685","46.061042918","172.217.4.238","192.168.1.208","QUIC","68","Protected Payload (KP0)"
"2686","46.262571640","192.168.1.208","172.217.4.238","QUIC","75","Protected Payload (KP0), DCID=78b69a1f36009c15"
"2687","46.278070498","172.217.4.238","192.168.1.208","QUIC","68","Protected Payload (KP0)"
"2688","46.479364843","192.168.1.208","172.217.4.238","QUIC","75","Protected Payload (KP0), DCID=78b69a1f36009c15"
"2689","46.495138130","172.217.4.238","192.168.1.208","QUIC","68","Protected Payload (KP0)"
"2690","46.896184063","192.168.1.208","172.217.4.238","QUIC","75","Protected Payload (KP0), DCID=78b69a1f36009c15"
"2691","46.912601725","172.217.4.238","192.168.1.208","QUIC","68","Protected Payload (KP0)"
"2692","47.468509518","192.168.1.208","172.217.0.14","QUIC","1388","Protected Payload (KP0), DCID=5e2613fec3a0e57f"
"2693","47.468635568","192.168.1.208","172.217.0.14","QUIC","283","Protected Payload (KP0), DCID=5e2613fec3a0e57f"
"2694","47.470240696","192.168.1.208","172.217.4.238","QUIC","1387","Protected Payload (KP0), DCID=78b69a1f36009c15"
"2695","47.470345203","192.168.1.208","172.217.4.238","QUIC","587","Protected Payload (KP0), DCID=78b69a1f36009c15"
"2696","47.483876773","172.217.0.14","192.168.1.208","QUIC","70","Protected Payload (KP0)"
"2697","47.483877269","172.217.4.238","192.168.1.208","QUIC","72","Protected Payload (KP0)"
"2698","47.485604860","172.217.4.238","192.168.1.208","QUIC","68","Protected Payload (KP0)"
"2699","47.487140085","192.168.1.208","172.217.4.238","QUIC","75","Protected Payload (KP0), DCID=78b69a1f36009c15"
"2700","47.509045746","172.217.0.14","192.168.1.208","QUIC","67","Protected Payload (KP0)"
"2701","47.509436423","192.168.1.208","172.217.0.14","QUIC","75","Protected Payload (KP0), DCID=5e2613fec3a0e57f"
"2702","47.515899809","172.217.0.14","192.168.1.208","QUIC","560","Protected Payload (KP0)"
"2703","47.515900131","172.217.0.14","192.168.1.208","QUIC","202","Protected Payload (KP0)"
"2704","47.516342974","192.168.1.208","172.217.0.14","QUIC","77","Protected Payload (KP0), DCID=5e2613fec3a0e57f"
"2705","47.542011525","192.168.1.208","172.217.0.14","QUIC","75","Protected Payload (KP0), DCID=5e2613fec3a0e57f"
"2706","47.553609699","172.217.0.14","192.168.1.208","QUIC","67","Protected Payload (KP0)"
"2707","47.553610342","172.217.0.14","192.168.1.208","QUIC","67","Protected Payload (KP0)"
"2708","47.554044305","192.168.1.208","172.217.0.14","QUIC","76","Protected Payload (KP0), DCID=5e2613fec3a0e57f"
"2709","47.581227052","172.217.4.238","192.168.1.208","QUIC","587","Protected Payload (KP0)"
"2710","47.581743732","192.168.1.208","172.217.4.238","QUIC","79","Protected Payload (KP0), DCID=78b69a1f36009c15"
"2711","47.585960181","172.217.4.238","192.168.1.208","QUIC","68","Protected Payload (KP0)"
"2712","47.589698647","192.168.1.208","172.217.4.238","QUIC","75","Protected Payload (KP0), DCID=78b69a1f36009c15"
"2713","47.596647359","172.217.4.238","192.168.1.208","QUIC","68","Protected Payload (KP0)"
"2714","47.608926988","192.168.1.208","172.217.0.14","QUIC","1388","Protected Payload (KP0), DCID=5e2613fec3a0e57f"
"2715","47.608974769","192.168.1.208","172.217.0.14","QUIC","1392","Protected Payload (KP0), DCID=5e2613fec3a0e57f"
"2716","47.608989731","192.168.1.208","172.217.0.14","QUIC","1392","Protected Payload (KP0), DCID=5e2613fec3a0e57f"
"2717","47.609001829","192.168.1.208","172.217.0.14","QUIC","1392","Protected Payload (KP0), DCID=5e2613fec3a0e57f"
"2718","47.609014255","192.168.1.208","172.217.0.14","QUIC","1392","Protected Payload (KP0), DCID=5e2613fec3a0e57f"
"2719","47.609025470","192.168.1.208","172.217.0.14","QUIC","1392","Protected Payload (KP0), DCID=5e2613fec3a0e57f"
"2720","47.609036599","192.168.1.208","172.217.0.14","QUIC","1392","Protected Payload (KP0), DCID=5e2613fec3a0e57f"
"2721","47.609047821","192.168.1.208","172.217.0.14","QUIC","1392","Protected Payload (KP0), DCID=5e2613fec3a0e57f"
"2722","47.609058836","192.168.1.208","172.217.0.14","QUIC","1392","Protected Payload (KP0), DCID=5e2613fec3a0e57f"
"2723","47.609070934","192.168.1.208","172.217.0.14","QUIC","1392","Protected Payload (KP0), DCID=5e2613fec3a0e57f"
"2724","47.609082471","192.168.1.208","172.217.0.14","QUIC","1392","Protected Payload (KP0), DCID=5e2613fec3a0e57f"
"2725","47.609094367","192.168.1.208","172.217.0.14","QUIC","1392","Protected Payload (KP0), DCID=5e2613fec3a0e57f"
"2726","47.609106500","192.168.1.208","172.217.0.14","QUIC","1392","Protected Payload (KP0), DCID=5e2613fec3a0e57f"
"2727","47.609118477","192.168.1.208","172.217.0.14","QUIC","1392","Protected Payload (KP0), DCID=5e2613fec3a0e57f"
"2728","47.609129954","192.168.1.208","172.217.0.14","QUIC","1392","Protected Payload (KP0), DCID=5e2613fec3a0e57f"
"2729","47.609141565","192.168.1.208","172.217.0.14","QUIC","1392","Protected Payload (KP0), DCID=5e2613fec3a0e57f"
"2730","47.610418692","192.168.1.208","172.217.0.14","QUIC","1392","Protected Payload (KP0), DCID=5e2613fec3a0e57f"
"2731","47.610446161","192.168.1.208","172.217.0.14","QUIC","1392","Protected Payload (KP0), DCID=5e2613fec3a0e57f"
"2732","47.610460316","192.168.1.208","172.217.0.14","QUIC","1392","Protected Payload (KP0), DCID=5e2613fec3a0e57f"
"2733","47.610473378","192.168.1.208","172.217.0.14","QUIC","1392","Protected Payload (KP0), DCID=5e2613fec3a0e57f"
"2734","47.610485809","192.168.1.208","172.217.0.14","QUIC","1392","Protected Payload (KP0), DCID=5e2613fec3a0e57f"
"2735","47.610498246","192.168.1.208","172.217.0.14","QUIC","1392","Protected Payload (KP0), DCID=5e2613fec3a0e57f"
"2736","47.610510760","192.168.1.208","172.217.0.14","QUIC","1392","Protected Payload (KP0), DCID=5e2613fec3a0e57f"
"2737","47.610523828","192.168.1.208","172.217.0.14","QUIC","1392","Protected Payload (KP0), DCID=5e2613fec3a0e57f"
"2738","47.612665520","192.168.1.208","172.217.0.14","QUIC","1392","Protected Payload (KP0), DCID=5e2613fec3a0e57f"
"2739","47.612688308","192.168.1.208","172.217.0.14","QUIC","1392","Protected Payload (KP0), DCID=5e2613fec3a0e57f"
"2740","47.612699800","192.168.1.208","172.217.0.14","QUIC","1392","Protected Payload (KP0), DCID=5e2613fec3a0e57f"
"2741","47.612709983","192.168.1.208","172.217.0.14","QUIC","1392","Protected Payload (KP0), DCID=5e2613fec3a0e57f"
"2742","47.612720237","192.168.1.208","172.217.0.14","QUIC","1392","Protected Payload (KP0), DCID=5e2613fec3a0e57f"
"2743","47.612729925","192.168.1.208","172.217.0.14","QUIC","1392","Protected Payload (KP0), DCID=5e2613fec3a0e57f"
"2744","47.612739448","192.168.1.208","172.217.0.14","QUIC","1392","Protected Payload (KP0), DCID=5e2613fec3a0e57f"
"2745","47.612749401","192.168.1.208","172.217.0.14","QUIC","1392","Protected Payload (KP0), DCID=5e2613fec3a0e57f"
"2746","47.612758573","192.168.1.208","172.217.0.14","QUIC","1392","Protected Payload (KP0), DCID=5e2613fec3a0e57f"
"2747","47.612768157","192.168.1.208","172.217.0.14","QUIC","1392","Protected Payload (KP0), DCID=5e2613fec3a0e57f"
"2748","47.612777842","192.168.1.208","172.217.0.14","QUIC","1392","Protected Payload (KP0), DCID=5e2613fec3a0e57f"
"2749","47.622709654","172.217.0.14","192.168.1.208","QUIC","70","Protected Payload (KP0)"
"2750","47.622709848","172.217.0.14","192.168.1.208","QUIC","67","Protected Payload (KP0)"
"2751","47.622709878","172.217.0.14","192.168.1.208","QUIC","67","Protected Payload (KP0)"
"2752","47.622841538","192.168.1.208","172.217.0.14","QUIC","1392","Protected Payload (KP0), DCID=5e2613fec3a0e57f"
"2753","47.622866530","192.168.1.208","172.217.0.14","QUIC","1392","Protected Payload (KP0), DCID=5e2613fec3a0e57f"
"2754","47.622875057","192.168.1.208","172.217.0.14","QUIC","1392","Protected Payload (KP0), DCID=5e2613fec3a0e57f"
"2755","47.622882673","192.168.1.208","172.217.0.14","QUIC","1392","Protected Payload (KP0), DCID=5e2613fec3a0e57f"
"2756","47.622911254","192.168.1.208","172.217.0.14","QUIC","1392","Protected Payload (KP0), DCID=5e2613fec3a0e57f"
"2757","47.622920963","192.168.1.208","172.217.0.14","QUIC","1392","Protected Payload (KP0), DCID=5e2613fec3a0e57f"
"2758","47.622927801","192.168.1.208","172.217.0.14","QUIC","1392","Protected Payload (KP0), DCID=5e2613fec3a0e57f"
"2759","47.622934524","192.168.1.208","172.217.0.14","QUIC","1392","Protected Payload (KP0), DCID=5e2613fec3a0e57f"
"2760","47.624305743","172.217.0.14","192.168.1.208","QUIC","67","Protected Payload (KP0)"
"2761","47.624358188","192.168.1.208","172.217.0.14","QUIC","1392","Protected Payload (KP0), DCID=5e2613fec3a0e57f"
"2762","47.624373382","192.168.1.208","172.217.0.14","QUIC","1392","Protected Payload (KP0), DCID=5e2613fec3a0e57f"
"2763","47.624380792","192.168.1.208","172.217.0.14","QUIC","1392","Protected Payload (KP0), DCID=5e2613fec3a0e57f"
"2764","47.624387812","192.168.1.208","172.217.0.14","QUIC","1392","Protected Payload (KP0), DCID=5e2613fec3a0e57f"
"2765","47.624394960","192.168.1.208","172.217.0.14","QUIC","1392","Protected Payload (KP0), DCID=5e2613fec3a0e57f"
"2766","47.624401894","192.168.1.208","172.217.0.14","QUIC","1392","Protected Payload (KP0), DCID=5e2613fec3a0e57f"
"2767","47.624408768","192.168.1.208","172.217.0.14","QUIC","1392","Protected Payload (KP0), DCID=5e2613fec3a0e57f"
"2768","47.624415196","192.168.1.208","172.217.0.14","QUIC","1392","Protected Payload (KP0), DCID=5e2613fec3a0e57f"
"2769","47.624422075","192.168.1.208","172.217.0.14","QUIC","1392","Protected Payload (KP0), DCID=5e2613fec3a0e57f"
"2770","47.624429212","192.168.1.208","172.217.0.14","QUIC","1392","Protected Payload (KP0), DCID=5e2613fec3a0e57f"
"2771","47.624435758","192.168.1.208","172.217.0.14","QUIC","1392","Protected Payload (KP0), DCID=5e2613fec3a0e57f"
"2772","47.624442009","192.168.1.208","172.217.0.14","QUIC","1392","Protected Payload (KP0), DCID=5e2613fec3a0e57f"
"2773","47.624448591","192.168.1.208","172.217.0.14","QUIC","1392","Protected Payload (KP0), DCID=5e2613fec3a0e57f"
"2774","47.624455287","192.168.1.208","172.217.0.14","QUIC","1392","Protected Payload (KP0), DCID=5e2613fec3a0e57f"
"2775","47.626553405","192.168.1.208","172.217.0.14","QUIC","1392","Protected Payload (KP0), DCID=5e2613fec3a0e57f"
"2776","47.626572475","192.168.1.208","172.217.0.14","QUIC","1392","Protected Payload (KP0), DCID=5e2613fec3a0e57f"
"2777","47.626586441","192.168.1.208","172.217.0.14","QUIC","1392","Protected Payload (KP0), DCID=5e2613fec3a0e57f"
"2778","47.626597681","192.168.1.208","172.217.0.14","QUIC","1392","Protected Payload (KP0), DCID=5e2613fec3a0e57f"
"2779","47.626608724","192.168.1.208","172.217.0.14","QUIC","1392","Protected Payload (KP0), DCID=5e2613fec3a0e57f"
"2780","47.626621211","192.168.1.208","172.217.0.14","QUIC","1392","Protected Payload (KP0), DCID=5e2613fec3a0e57f"
"2781","47.626629321","192.168.1.208","172.217.0.14","QUIC","1392","Protected Payload (KP0), DCID=5e2613fec3a0e57f"
"2782","47.626635961","192.168.1.208","172.217.0.14","QUIC","1392","Protected Payload (KP0), DCID=5e2613fec3a0e57f"
"2783","47.626642579","192.168.1.208","172.217.0.14","QUIC","1392","Protected Payload (KP0), DCID=5e2613fec3a0e57f"
"2784","47.626648876","192.168.1.208","172.217.0.14","QUIC","1392","Protected Payload (KP0), DCID=5e2613fec3a0e57f"
"2785","47.626655917","192.168.1.208","172.217.0.14","QUIC","1392","Protected Payload (KP0), DCID=5e2613fec3a0e57f"
"2786","47.626662847","192.168.1.208","172.217.0.14","QUIC","1392","Protected Payload (KP0), DCID=5e2613fec3a0e57f"
"2787","47.626669958","192.168.1.208","172.217.0.14","QUIC","1392","Protected Payload (KP0), DCID=5e2613fec3a0e57f"
"2788","47.626676789","192.168.1.208","172.217.0.14","QUIC","1392","Protected Payload (KP0), DCID=5e2613fec3a0e57f"
"2789","47.626683860","192.168.1.208","172.217.0.14","QUIC","1392","Protected Payload (KP0), DCID=5e2613fec3a0e57f"
"2790","47.626690683","192.168.1.208","172.217.0.14","QUIC","1392","Protected Payload (KP0), DCID=5e2613fec3a0e57f"
"2791","47.626697123","192.168.1.208","172.217.0.14","QUIC","1392","Protected Payload (KP0), DCID=5e2613fec3a0e57f"
"2792","47.626703774","192.168.1.208","172.217.0.14","QUIC","1392","Protected Payload (KP0), DCID=5e2613fec3a0e57f"
"2793","47.626710305","192.168.1.208","172.217.0.14","QUIC","1392","Protected Payload (KP0), DCID=5e2613fec3a0e57f"
"2794","47.626716886","192.168.1.208","172.217.0.14","QUIC","1392","Protected Payload (KP0), DCID=5e2613fec3a0e57f"
"2795","47.626723226","192.168.1.208","172.217.0.14","QUIC","926","Protected Payload (KP0), DCID=5e2613fec3a0e57f"
"2796","47.627419268","172.217.0.14","192.168.1.208","QUIC","67","Protected Payload (KP0)"
"2797","47.631129362","192.168.1.208","172.217.4.238","QUIC","1385","Protected Payload (KP0), DCID=78b69a1f36009c15"
"2798","47.631155791","192.168.1.208","172.217.4.238","QUIC","1392","Protected Payload (KP0), DCID=78b69a1f36009c15"
"2799","47.631163775","192.168.1.208","172.217.4.238","QUIC","1392","Protected Payload (KP0), DCID=78b69a1f36009c15"
"2800","47.631170332","192.168.1.208","172.217.4.238","QUIC","1392","Protected Payload (KP0), DCID=78b69a1f36009c15"
"2801","47.631189399","192.168.1.208","172.217.4.238","QUIC","1392","Protected Payload (KP0), DCID=78b69a1f36009c15"
"2802","47.631196936","192.168.1.208","172.217.4.238","QUIC","1392","Protected Payload (KP0), DCID=78b69a1f36009c15"
"2803","47.631203314","192.168.1.208","172.217.4.238","QUIC","1392","Protected Payload (KP0), DCID=78b69a1f36009c15"
